doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,primary_screener,secondary_screener
10.1007/s10071-022-01602-y,rayyan-471509433,Zebrafish excel in number discrimination under an operant conditioning paradigm,2022,8,NA,ANIMAL COGNITION,1435-9448,25,4,917-933,"Bisazza, Angelo and Santaca, Maria",NA,NA,NA,NA,"Numerical discrimination is widespread in vertebrates, but this capacity varies enormously between the different species examined. The guppy (Poecilia reticulata), the only teleost examined following procedures that allow a comparison with the other vertebrates, outperforms amphibians, reptiles and many warm-blooded vertebrates, but it is unclear whether this is a feature shared with the other teleosts or represents a peculiarity of this species. We trained zebrafish (Danio rerio) to discriminate between numbers differing by one unit, varying task difficulty from 2 versus 3 to 5 versus 6 items. Non-numerical variables that covary with number, such as density or area, did not affect performance. Most fish reached learning criterion on all tasks up to 4 versus 5 discrimination with no sex difference in accuracy. Although no individual reached learning criterion in the 5 versus 6 task, performance was significant at the group level, suggesting that this may represent the discrimination threshold for zebrafish. Numerosity discrimination abilities of zebrafish compare to those of guppy, being higher than in some warm-blooded vertebrates, such as dogs, horses and domestic fowl, though lower than in parrots, corvids and primates. Learning rate was similar in a control group trained to discriminate between different-sized shapes, but zebrafish were slightly more accurate when discriminating areas than numbers and males were more accurate than females. At the end of the experiment, fish trained on numbers and controls trained on areas generalized to the reciprocal set of stimuli, indicating they had used a relational strategy to solve these tasks. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
10.3389/fnbeh.2019.00216,rayyan-471509278,``What a Girl Wants{''}: What Can We Learn From Animal Models of Female Sexual Motivation?,2019,9,NA,FRONTIERS IN BEHAVIORAL NEUROSCIENCE,1662-5153,13,NA,NA,"Guarraci, Fay A. and Frohardt, Russell J.",NA,NA,NA,NA,"Sexual motivation is notably different than other motivations such as hunger and thirst, because it lacks homeostatic drive. Sexual motivation poses no threat to physical well-being; individual survival is not at stake. Nevertheless, sexual motivation is a powerful drive and is critical for species survival. Understanding the complexity of sexual motivation has the potential to advance our understanding of other motivations, even pathological motivations, such as those associated with substance abuse. The study of motivation that is unique to females has often been neglected. A number of paradigms have been developed to investigate female sexual motivation beyond measuring only the lordosis reflex. Lordosis is a reflexive posture displayed by female mammals in response to male sexual stimulation to facilitate intromission. The lordosis reflex is essential, but studying the drive to mate is compromised in the absence of robust lordosis. Therefore, appetitive measures of sexual behavior (e.g., preferences, solicitation behaviors) are more specific and more sensitive indicators of sexual motivation than lordosis alone. Paradigms designed to study female sexual motivation often provide a female subject with the choice to interact with a sexually vigorous male or either a non-sexual partner (i.e., female, castrated male) or to remain alone. The study of appetitive measures of sexual motivation has elucidated the role of hormones in female sexual motivation, as well as the underlying neural pathways. The present review describes methods for studying female rats to advance our understanding of sexual motivation and sexual dysfunction. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
10.1002/ijop.12867,rayyan-471521440,The role of interpersonal trust and romantic experiences in mate copying,2022,NA,NA,International Journal of Psychology,NA,57,6,727 - 734,"Zhou, Tianshuang and Feng, Caihua and Cui, Lijuan",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132980556&doi=10.1002%2Fijop.12867&partnerID=40&md5=202fb5aada4027e9a75503798f3fd12b,NA,NA,NA,"Mate copying occurs when individuals imitate the mate choice of other same-sex individuals. These effects can be influenced by factors related to the rater and the model. The present study explored the roles of raters' interpersonal trust and models' romantic experiences in the decision-making progress. Study 1 replicated mate copying effects and found the effect of interpersonal trust was nonsignificant. Study 2 further tested the interaction effect among interpersonal trust, model's romantic experiences, and model's mate choice decision. Results showed that change in targets' attractiveness varied with the model's romantic experiences under the model acceptance condition. The attractiveness of targets showed a greater increase when models had one or two romantic experiences than when they had no or multiple romantic experiences. A three-way interaction effect occurred as well. Under the condition of model acceptance, for raters with a low or medium level of interpersonal trust, change in attractiveness increased with the model's romantic experiences and the relationship was non-monotonic. For individuals with high levels of trust, models' romantic experiences did not have any effect. These results reveal that both rater's interpersonal trust and models' romantic experiences matter in individuals' willingness to copy other's mate preference. © 2022 International Union of Psychological Science. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0,adult; article; decision making; female; human; human experiment; male; mate choice; trust; human...,NA,NA,Christine,Eduardo
10.1038/s41559-025-02645-3,rayyan-471521394,Paternity analysis reveals sexual selection on cognitive performance in mosquitofish,2025,NA,NA,Nature Ecology and Evolution,NA,9,4,692 - 704,"Vinogradov, Ivan M. and Fox, Rebecca J. and Fichtel, Claudia and Kappeler, Peter M. and Jennions, Michael D.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219170214&doi=10.1038%2Fs41559-025-02645-3&partnerID=40&md5=a416e8bc7c56d9e1b6dac82a894e4823,NA,NA,NA,"In many animal species, cognitive abilities are under strong natural selection because decisions about foraging, habitat choice and predator avoidance affect fecundity and survival. But how has sexual selection, which is usually stronger on males than females, shaped the evolution of cognitive abilities that influence success when competing for mates or fertilizations? We aimed to investigate potential links between individual differences in male cognitive performance to variation in paternity arising solely from sexual selection. We therefore ran four standard cognitive assays to quantify five measures of cognitive performance by male mosquitofish (Gambusia holbrooki). Males were then assigned to 11 outdoor ponds where they could compete for females. Females mate many times, which leads to intense sperm competition and broods with mixed paternity. We genotyped 2,430 offspring to identify their fathers. Males with greater inhibitory control and better spatial learning abilities sired significantly more offspring, while males with better initial impulse control sired significantly fewer offspring. Associative and reversal learning did not predict a male’s share of paternity. In sum, there was sexual selection on several, but not all, aspects of male cognitive performance. © The Author(s), under exclusive licence to Springer Nature Limited 2025. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 3; All Open Access; Green Accepted Open Access; Green Open Access,animal; cognition; Cyprinodontiformes; female; genetics; male; mate choice; physiology; sexual be...;Animal; Sexual Behavior;Animal; Sexual Selection,NA,NA,Christine,Eduardo
10.1016/j.anbehav.2019.01.015,rayyan-471509313,"Birdsong learning, avian cognition and the evolution of language",2019,5,NA,ANIMAL BEHAVIOUR,0003-3472,151,NA,217-227,"Searcy, William A. and Nowicki, Stephen",NA,NA,NA,NA,"The most language-like aspect of the song of songbirds is its development: as with human speech, birdsong develops through vocal production learning, in which individuals modify the structure of their vocalizations in response to experience with the vocalizations of others. As is true of speech development, birdsong learning qualifies as a cognitive ability, as it involves the acquisition, storage and processing of information obtained from the environment. Accordingly, if cognitive abilities are in general positively associated in songbirds, as has been argued for humans and other mammals, then song learning ability should be positively associated with other cognitive abilities, and learned attributes of song should serve as an indicator of domain-general cognition. A review of studies in which songbirds have been subjected to batteries of cognitive tasks finds, however, that different cognitive measures are not consistently positively associated. Moreover, learned attributes of birdsong do not show consistent positive associations with other cognitive measures. These results argue that, rather than being a component of domain-general cognition, song learning is an autonomous cognitive module. Birdsong learning shows other characteristics of modularization in that it is domain specific, is based on a localized and highly structured neural system and exhibits a level of innate specification. Whether language learning in humans is similarly modularized has been much debated. Despite a possible difference in modularization, much can be learned about the evolution of human language learning from studying birdsong learning. Aspects of birdsong learning that are especially relevant include vocal interaction learning, pragmatics and the initial selective benefits and neural underpinnings of vocal production learning. (C) 2019 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
10.1166/mex.2023.2407,rayyan-471507645,The bio-derived material acacetin ameliorated hyperlipidemia and intestinal barrier damage in mice by modulating gut microbiota,2023,5,NA,MATERIALS EXPRESS,2158-5849,13,5,753-769,"Li, Lijuan and Sun, Na and Hao, Zhili and Sun, Panpan and Fan, Kuohai and Yin, Wei and Li, Hongquan",NA,NA,NA,NA,"The increasing incidence of hyperlipidemia has been linked to disruptions in gut flora. The bio-derived material, acacetin, is a naturally flavonoid compound extracted from various plants that has been shown to protect the liver and lowers blood lipid levels, its potential to mitigate gut barrier damage caused by a high-fat diet (HFD) has not been fully explored. This work aimed to investigate the effects of acacetin on HFD-induced IP: 2 3 8 109 20 On: Wed 12 Jul 2023 07:01:18 intestinal barrier disruption and its otential intaction with gut microbiota regulation. Forty-eight female Copyright: American Scient ic Publishers ICR mice were divided into three groups: control group (standard diet containing 6\% daily energy from fat), Delivered by Ingenta HFD group (45\% of daily energy from fat), and the acacetin (AC) group (HFD with acacetin 30 mg/kg body weight). The test period lasted for eight weeks. In addition to lipid metabolism parameters, serum lactate dehydrogenase (LDH) activity, diamine oxidase (DAO) activity, and lipid metabolism, we used the real-time fluorescence quantitative method to measure the expression of zonula occludens 1 (ZO-1) and occludin genes. The microorganisms were analyzed by 16 s RNA and functional gene prediction analysis. The results indicated that acacetin treatment could alter serum biochemical parameters and reduce body weight, liver weight gain, and abdominal fat accumulation. Furthermore, acacetin increased the expression levels of ZO-1 and occludin in HFD mice. In addition, acacetin altered the structure, diversity, and function of intestinal flora, characterized by the restoration of the Firmicutes/Bacteroidetes ratio. Additionally, the species abundance were significant correlation with lipid factors, DAO, and LDH. Alistipes and Acetatifactor were the prevalent genus in the AC group. Acacetin downregulated HFD-induced Facultative\_anaerobic phenotypes related to Clostridium according to the BugBase analysis. The KEGG study revealed that acacetin altered the functional composition of microorganisms, as evidenced primarily by variations in the abundance of metabolic pathways involved in lipid metabolism and intestinal epithelial injury. The COG category showed acacetin increased the abundance of Cytoskeleton associated with the intestinal barrier. Overall, acacetin ameliorated HFD-induced hyperlipidemia and intestinal barrier damage in mice by modulating intestinal bacteria, exhibited a good clinical application prospect. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
10.3389/fevo.2020.00099,rayyan-471509371,The Role of Nestling Acoustic Experience in Song Discrimination in a Sparrow,2020,4,NA,FRONTIERS IN ECOLOGY AND EVOLUTION,2296-701X,8,NA,NA,"Hudson, Emily J. and Creanza, Nicole and Shizuka, Daizaburo",NA,NA,NA,NA,"Oscine songbirds are an ideal system for investigating how early experience affects vocal behavior. Young songbirds face a challenging task: how to recognize and selectively learn only their own species' song, often during a time-limited window. Because birds are capable of hearing birdsong very early in life, early exposure to song could plausibly affect recognition of appropriate models; however, this idea conflicts with the traditional view that song learning occurs only after a bird leaves the nest. Thus, it remains unknown whether natural variation in acoustic exposure prior to song learning affects the template for recognition. In a population where sister species, golden-crowned and white-crowned sparrows, breed syntopically, we found that nestlings discriminate between heterospecific and conspecific song playbacks prior to the onset of song memorization. We then asked whether natural exposure to more frequent or louder heterospecific song explained any variation in golden-crowned nestling response to heterospecific song playbacks. We characterized the amount of each species' song audible in golden-crowned sparrow nests and showed that even in a relatively small area, the ratio of heterospecific to conspecific song exposure varies from 0 to 20\%. However, although many songbirds hear and respond to acoustic signals before fledging, golden-crowned sparrow nestlings that heard different amounts of heterospecific song did not behave differently in response to heterospecific playbacks. This study provides the first evidence that song discrimination at the onset of song learning is robust to the presence of closely related heterospecifics in nature, which may be an important adaptation in sympatry between potentially interbreeding taxa. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
10.3389/fpsyg.2019.00462,rayyan-471521567,"The interplay between economic status and attractiveness, and the importance of attire in mate choice judgments",2019,NA,NA,Frontiers in Psychology,NA,10,NA,NA,"Gouda-Vossos, Amany and Brooks, Robert C. and J.W. Dixson, Barnaby James Wyld",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065177298&doi=10.3389%2Ffpsyg.2019.00462&partnerID=40&md5=59d89a9b3480aa1a958afce8cc6bad3c,NA,NA,NA,"Desirable characteristics of """"opposite sex others,"""" such as physical attractiveness and economic status, can influence how individuals are judged, and this is different for men and women. However, under various social contexts where cues of higher or lower economic status is suggested, sex differences in judgments related to mate choice have not been fully explored. In two studies, ratings of economic status and attractiveness were quantified for male and female targets that were presented under various social contexts. Study 1 assessed judgments (n = 1,359) of images of nine male and nine female targets in different sized groups containing only opposite-sex others (i.e., group size). While we found no significant effects of group size on male and female attractiveness, target female economic status increased when surrounded by two or more men. An ad hoc analysis controlling for the attire of the targets (business or casual) found that the association between target female economic status and group size occurred when females were in business attire. Study 2 investigates this effect further by presenting images of 12 males and 12 females, in higher and lower status attire (i.e., business and casual clothing) and measured judgments of attractiveness and economic status among women and men (n = 1,038). Consistent with the results of Study 1, female economic status was only affected when women were in business attire. However, female economic status decreased when in the presence of other men in business attire. There were no sex differences in judgments of economic status when judging stimuli in casual attire. Additionally, negative associations between attractiveness and economic status were found for males presented in casual attire. We discuss these results in the light of evolutionary sexual conflict theory by demonstrating how the asymmetrical importance of status between men and women can influence mate choice judgments. © 2019 Gouda-Vossos, Brooks and Dixson. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 12; All Open Access; Gold Open Access; Green Final Open Access; Green Open Access,NA,NA,NA,Christine,Eduardo
10.1093/biolinnean/blz112,rayyan-471521533,Factors that affect non-independent mate choice,2019,NA,NA,Biological Journal of the Linnean Society,NA,128,3,499 - 514,"Scauzillo, Ryan C. and Ferkin, Michael H.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074077150&doi=10.1093%2Fbiolinnean%2Fblz112&partnerID=40&md5=9c94f880ed610169dd04078637f5652d,NA,NA,NA,"Mate choice is generally regarded as an independent event, but a growing body of evidence indicates that it can be influenced by social information provided by conspecifics. This is known as non-independent mate choice. Individuals use information gathered by observing interactions between conspecifics to copy or not copy the mate choice of these conspecifics. In this review, we examine the factors that affect non-independent mate choice and mate choice copying and how it is influenced by social and environmental information that is available to the subject or focal individual. Specifically, we discuss how non-independent mate choice and whether individuals copy the choices of conspecifics can be influenced by factors such as habitat and differences in ecology, mating system and parental care. We focus on the social information provided to the focal animal, the model and the audience. Nearly all studies of non-independent mate choice and mate copying have focused on individuals in species that use visual cues as the source of social information. Nevertheless, we highlight studies that indicate that individuals in some species may use chemical cues and signals as sources of social information that may affect non-independent mate choice and mate copying. © 2019 The Linnean Society of London, Biological Journal of the Linnean Society. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 16,chemical cue; conspecific; mate choice; parental care; reproductive strategy; social behavior; vi...,NA,NA,Christine,Eduardo
10.1111/jeb.14058,rayyan-471521446,Experimental test of selection against hybridization as a driver of avian signal divergence,2022,NA,NA,Journal of Evolutionary Biology,NA,35,8,1087 - 1098,"Kenyon, Haley L. and Martin, Paul R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133948599&doi=10.1111%2Fjeb.14058&partnerID=40&md5=fc5a70b1e7159e089b1ccbfa1f29de3e,NA,NA,NA,"Signal divergence may be pivotal in the generation and maintenance of new biodiversity by allowing closely related species to avoid some costs of co-occurrence. In birds, closely related, sympatric species are more divergent in their colour patterns than those that live apart, but the selective pressures driving this pattern remain unclear. Traditionally, signal divergence among sympatric species is thought to result from selection against hybridization, but broad evidence is lacking. Here, we conducted field experiments on naïve birds using spectrometer-matched, painted 3D-printed models to test whether selection against hybridization drives colour pattern divergence in the genus Poecile. To address selection for male colour pattern divergence without the influence of learning or the evolution of female discrimination in sympatry, we simulated secondary contact between Poecile species, and conducted mate choice experiments on naïve, allopatric females. We found that female black-capped chickadees (Poecile atricapillus) are equally likely to perform copulation solicitation displays to sympatric and allopatric heterospecific congeners when they are paired with conspecifics, but exhibit a strong preference for less divergent males when presented with paired heterospecific congeners. These results suggest that increased colour pattern divergence among sympatric species can reduce the likelihood of mixed mating in some contexts, and therefore should be favoured by selection against hybridization. © 2022 European Society for Evolutionary Biology. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1,biodiversity; bird; divergence; hybridization; learning; mate choice; mate recognition; animal; f...;Genetic; Male; Reproduction; Songbirds; Sympatry,NA,NA,Christine,Eduardo
10.1038/s44159-024-00385-y,rayyan-471509417,The sensory valuation account of aesthetic experience,2025,1,NA,NATURE REVIEWS PSYCHOLOGY,NA,4,1,49-63,"Nadal, Marcos and Skov, Martin",NA,NA,NA,NA,"Aesthetic experience, characterized by distinctive features, and to occur when people engage with sensory objects with a specific attitude. However, contemporary research demonstrates that aesthetic experiences are rooted in neurobiological mechanisms common to hedonic evaluations of objects and are shared by other animals. These results require a reconceptualization of the traditional view of aesthetic experience. In this Perspective, we first synthesize relevant findings from psychological aesthetics and neuroaesthetics. On this basis, we then propose a different conceptualization of aesthetic experience. Sensory valuation is the transfer of sensory information to the reward system, which prompts the anticipation and production of positive or negative hedonic values and motivational dispositions. This process is modulated by executive, semantic and physiological regulation systems. Consequently, evaluative outcomes are not solely determined by stimulus properties, but are substantially shaped by the agent's learned experience, physiological state and ongoing behavioural circumstances. Aesthetic experience has traditionally been considered a unique kind of experience that occurs when people view specific objects such as artwork. In this Perspective, Nadal and Skov posit an account of aesthetic experience that emphasizes its similarities to other types of experience. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
10.1242/jeb.220707,rayyan-471521516,Divergent neurogenomic responses shape social learning of both personality and mate preference,2020,NA,NA,Journal of Experimental Biology,NA,223,6,NA,"Delclos, Pablo J. and Forero, Santiago A. and Rosenthal, Gil G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082145848&doi=10.1242%2Fjeb.220707&partnerID=40&md5=708283f1a95941b4c16f524747ea563d,NA,NA,NA,"Behavior plays a fundamental role in shaping the origin and fate of species. Mating decisions can act to promote or restrict gene flow, as can personality traits that influence dispersal and niche use. Mate choice and personality are often both learned and therefore influenced by an individual's social environment throughout development. Likewise, the molecular pathways that shape these behaviors may also be co-expressed. In this study on swordtail fish (Xiphophorus birchmanni), we show that female mating preferences for species-typical pheromone cues are entirely dependent on social experience with adult males. Experience with adults also shapes development along the shy-bold personality axis, with shy behaviors arising from exposure to risk-averse heterospecifics as a potential stress-coping strategy. In maturing females, conspecific exposure results in a strong upregulation of olfaction and vision genes compared with heterospecific exposure, as well as immune response genes previously linked to anxiety, learning and memory. Conversely, heterospecific exposure involves an increased expression of genes important for neurogenesis, synaptic plasticity and social decision-making. We identify subsets of genes within the social decision-making network and with known stress-coping roles that may be directly coupled to the olfactory processes females rely on for social communication. Based on these results, we conclude that the social environment affects the neurogenomic trajectory through which socially sensitive behaviors are learned, resulting in adult phenotypes adapted for specific social groupings. © 2020. Published by The Company of Biologists Ltd. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 11; All Open Access; Bronze Open Access,animal; Cyprinodontiformes; female; genetics; male; mate choice; personality; reproduction; socia...;Animal; Personality; Reproduction; Social Learning,NA,NA,Christine,Eduardo
10.1098/rsos.241497,rayyan-471509368,Personality predicts song complexity in superb fairy-wrens,2025,4,NA,ROYAL SOCIETY OPEN SCIENCE,2054-5703,12,4,NA,"Colombelli-Negrel, Diane and Katsis, Andrew C. and Common, Lauren K. and Kleindorfer, Sonia",NA,NA,NA,NA,"In birds, singing behaviours play a critical role in mating and territory defence. Although birdsong can signal individual quality and personality, very few studies have explored the relationship between individual personality and song characteristics, and none has investigated this in females. Here, we examined the relationships between song complexity and two ecologically relevant personality traits (exploration and aggressiveness) in wild superb fairy-wrens (Malurus cyaneus), a species in which both sexes learn to produce complex songs. First, we assessed personality in males and females (including juveniles) by quantifying their exploration behaviour (novel environment test) and aggressiveness (mirror stimulation test) during short-term captivity. After birds were released, we recorded their songs over several months to assess individual variation in song complexity (i.e. element types per song and syllables per song) in relation to personality. Regardless of their sex or life stage, individuals that were more exploratory had more element types per song. Additionally, more aggressive individuals produced songs with fewer syllables, and more aggressive fledglings, but not adults, had more element types per song. Our study supports the idea that both male and female birds can advertise their personality when singing, which may be important for mate choice. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Christine,Eduardo
