doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.3390/bs15101324,rayyan-471521384,"Financial Status of Model, Target, and Observer Modulates Mate Choice Copying and the Mediating Effect of Personality",2025,NA,NA,Behavioral Sciences,NA,15,10,NA,"Zhou, Guomei and Ma, Shaxiao and Wu, Di",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105020244386&doi=10.3390%2Fbs15101324&partnerID=40&md5=00f2a37b30516bf94c3d5ec8e32631f5,NA,NA,NA,"This study investigates the phenomenon of mate choice copying, wherein an individual (the observer) utilizes the assessments of peers of the same sex (the models) regarding a potential partner of the opposite sex (the target), thereby emulating the mate selection preferences of those peers. We examine how the financial status of female models, male targets, and female observers influences mate choice copying, along with the underlying social learning mechanisms. The findings reveal that mate choice copying occurs in the presence of high-financial-status models but is absent when models have low financial status. Mate choice copying, regulated by the financial status of the models, only manifests with targets of low financial status; it does not occur when the target’s financial status is high. Observers with low financial status engage in mate choice copying, irrespective of the models’ financial status. In contrast, observers with high financial status are unaffected by models with a low financial status and only exhibit mate choice copying if the models possess high financial status. Moreover, the study indicates that mediators such as personality traits exert disparate influences on the mate choice copying of observers from different economic backgrounds, suggesting the operation of distinct social learning mechanisms. © 2025 by the authors. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 1; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,adult; aged; article; controlled study; female; human; intelligence; intravenous drug administrat...,NA,NA,Aleksandra
10.1007/s10071-019-01299-6,rayyan-471521531,Female cognitive performance and mass are correlated with different aspects of mate choice in the zebra finch (Taeniopygia guttata),2019,NA,NA,Animal Cognition,NA,22,6,1085 - 1094,"Howell, Clara R. and Anderson, Rindy C. and Derryberry, Elizabeth Perrault",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070247123&doi=10.1007%2Fs10071-019-01299-6&partnerID=40&md5=6cdbd57a3d0a530ee0322538cdba6c54,NA,NA,NA,"A female’s cognitive ability may influence her mate preferences through various mechanisms. These mechanisms include the direct effect of cognitive ability on the information-processing skills used during mate choice, and the indirect effect of cognitive ability on quality when females mate assortatively. Here, we examined whether the ability to learn a novel foraging task, a cognitive skill which has been associated with reproductive success in other capacities, was correlated with song preferences in female zebra finches (Taeniopygia guttata). Female preferences were measured in an operant testing chamber where hops on a perch triggered song playback. Females were given the choice of (1) conspecific vs. heterospecific song and (2) high-quality male vs. low-quality male conspecific song. We found that female performance on the novel foraging task was positively correlated with preference for conspecific song, but not with preference for high-quality male song. Instead, female mass was positively correlated with preference for high-quality male song, potentially signifying that female mass is a stronger predictor of female quality in assortative mating than female cognitive performance. Female mass and cognitive performance were unrelated. Our results suggest that the particular traits of a female that affect conspecific preference do not necessarily affect preference for high-quality males. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 8,animal; cognition; female; finch; learning; male; vocalization; Animals; Cognition; Female; Finch...;Animal,NA,NA,Aleksandra
10.1093/beheco/arn002,rayyan-471507879,Sympatry affects the evolution of genetic versus cultural determination of song,2008,5,NA,BEHAVIORAL ECOLOGY,1045-2249,19,3,594-604,"Olofsson, Helen and Servedio, Maria R.",NA,NA,NA,NA,"One hypothesis explaining the species richness of the songbirds is based on the fact that these species generally acquire their songs socially rather than genetically. Here we consider the outcome of secondary contact between birds that have developed distinct song dialects in allopatry. We ask 2 questions: 1) given a fixed probability of learning, how do the songs evolve in sympatry and 2) would evolution tend to increase or decrease the genetic, versus cultural, determination of song in this situation? We assume that the 2 local dialects can be both genetically determined and learned via song copying, whereas a third category of song, mixed song, is only learned. We evaluate both questions assuming 3 different ways that mixed song can be generated in addition to learning via copying. We find that when the probability of learning is fixed, local dialects can generally be maintained even when a substantial majority of males produce learned songs. Song differentiation will, however, be lost if song learning itself can evolve. This is partly a result of a positive feedback mechanism; mixed songs are readily accepted by all females, leading to selection favoring an allele which increases the probability that males will produce those songs. This in turn increases the frequency of mixed songs, making it harder for dialects to be maintained. As human disturbance alters species ranges, partially differentiated populations may increasingly come into contact; this work predicts that song differentiation may indeed tend to be lost under a significant proportion of these conditions. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aleksandra
10.1016/j.biopsych.2011.01.026,rayyan-471521788,D-cycloserine facilitates socially reinforced learning in an animal model relevant to autism spectrum disorders,2011,NA,NA,Biological Psychiatry,NA,70,3,298 - 304,"Modi, Meera E. and Young, Larry James",https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960238536&doi=10.1016%2Fj.biopsych.2011.01.026&partnerID=40&md5=3b239f32ee9efd9bfb213270ca5f8a4a,NA,NA,NA,"Background: There are no drugs that specifically target the social deficits of autism spectrum disorders (ASD). This may be due to a lack of behavioral paradigms in animal models relevant to ASD. Partner preference formation in the prairie vole represents a social cognitive process involving socially reinforced learning. D-cycloserine (DCS) is a cognitive enhancer that acts at the N-methyl-D-aspartate receptor to promote learning. If DCS enhances socially reinforced learning in the partner preference paradigm, it may be useful in combination with behavioral therapies for enhancing social functioning in ASD. Methods: Female prairie and meadow voles were given DCS either peripherally or directly into one of three brain regions: nucleus accumbens, amygdala, or caudate putamen. Subjects were then cohabited with a male vole under conditions that do not typically yield a partner preference. The development of a preference for that stimulus male vole over a novel male vole was assessed using a partner preference test. Results: A low dose of DCS administered peripherally enhanced preference formation in prairie voles but not meadow voles under conditions in which it would not otherwise occur. These effects were replicated in prairie voles by microinfusions of DCS into the nucleus accumbens, which is involved in reinforcement learning, and the amygdala, which is involved in social information processing. Conclusions: Partner preference in the prairie vole may provide a behavioral paradigm with face, construct, and predictive validity for identifying prosocial pharmacotherapeutics. D-cycloserine may be a viable treatment strategy for social deficits of ASD when paired with social behavioral therapy. © 2011 Society of Biological Psychiatry. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 38; All Open Access; Green Accepted Open Access; Green Open Access,cycloserine; n methyl dextro aspartic acid receptor; amygdaloid nucleus; animal experiment; artic...;Pervasive; Cycloserine; Female; Humans; Learning; Male; Mating Preference;Animal; Models;Animal; Neostriatum; Nucleus Accumbens; Social Behavior,NA,NA,Aleksandra
10.1371/journal.pone.0009115,rayyan-471521840,Same-sex gaze attraction influences mate-choice copying in humans,2010,NA,NA,PLoS ONE,NA,5,2,NA,"Yorzinski, Jessica L. and Platt, Michael Louis",https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949400741&doi=10.1371%2Fjournal.pone.0009115&partnerID=40&md5=3b72b8a19a83ae77a94186b026a38b2d,NA,NA,NA,"Mate-choice copying occurs when animals rely on the mating choices of others to inform their own mating decisions. The proximate mechanisms underlying mate-choice copying remain unknown. To address this question, we tracked the gaze of men and women as they viewed a series of photographs in which a potential mate was pictured beside an opposite-sex partner; the participants then indicated their willingness to engage in a long-term relationship with each potential mate. We found that both men and women expressed more interest in engaging in a relationship with a potential mate if that mate was paired with an attractive partner. Men and women's attention to partners varied with partner attractiveness and this gaze attraction influenced their subsequent mate choices. These results highlight the prevalence of non-independent mate choice in humans and implicate social attention and reward circuitry in these decisions. © 2010 Yorzinski, Platt. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 51; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,adult; article; attention; decision making; eye movement; female; gaze; human; human experiment; ...,NA,NA,Aleksandra
10.3389/fpsyg.2022.1019272,rayyan-471521443,To see or not to see (again): Dealbreakers and dealmakers in relation to social inclusion,2022,NA,NA,Frontiers in Psychology,NA,13,NA,NA,"Jonason, Peter Karl and White, Kaitlyn P. and Lowder, Abigail H. and Al-Shawaf, Laith",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139384375&doi=10.3389%2Ffpsyg.2022.1019272&partnerID=40&md5=a3aafa6972036880bd6ec551071aa64f,NA,NA,NA,"In this study, we replicated what is known about the relative importance of dealbreakers (i.e., traits avoided) and dealmakers (i.e., traits sought) in romantic and sexual relationships and extended it to an examination of self-reports of mate value, self-esteem, and loneliness. In two experiments (N = 306; N = 304) we manipulated the information people were told about potential partners and asked them about their intentions to have sex again with or go on a second date with opposite sex targets. People were less interested in partners after learning dealbreakers, effects which operated more strongly in the long-term than short-term context, but similarly in men and women. People who reported less self-esteem or more loneliness were more receptive to people with dealbreakers. People who thought they had more mate value, more self-esteem, or less loneliness were more receptive to dealmakers. Results are discussed using sociometer, prospect, and sexual strategies theories. © © 2022 Jonason, White, Lowder and Al-Shawaf. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 2; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Aleksandra
10.1016/j.beproc.2009.04.002,rayyan-471509490,Recent social environment affects colour-assortative shoaling in juvenile angelfish (Pterophyllum scalare),2009,9,NA,BEHAVIOURAL PROCESSES,0376-6357,82,1,39-44,"Gomez-Laplaza, Luis M.",NA,NA,NA,NA,"Theory predicts that fish should show colour-assortative shoaling in order to avoid the oddity effect whereby individuals that differ in some feature from the group majority appear to incur increased risk of predation. It has also been shown that early experience plays an important role in affecting social preferences in some fish species. In this study, the importance of colour phenotype in promoting assortative shoaling and the role played by the recent social environment on its expression were investigated in juvenile angelfish, Pterophyllum scalare. Individuals of the uniformly black and golden colour morphs were housed in a group with conspecifics of like and unlike body colour to themselves, as well as in mixed-colour groups for 4 weeks. Subsequently, they were subjected to a binary choice to shoal with a group of conspecifics composed of unfamiliar fish of either a like or unlike colour phenotype to themselves. The response of the individuals to the colour attributes of the shoals was related to their recent social environment. Fish in like- and mixed-colour previous treatments showed a preferential association with like colour conspecifics. In contrast, the shoaling behaviour exhibited by fish previously maintained with a group of unlike-coloured conspecifics (cross-housed treatment) indicated no significant preference for any of the shoals. The results suggest that angelfish use body colouration as an intraspecific shoaling cue and that learning, in the form of recent familiarisation with a specific colour phenotype of conspecifics, can affect colour-assortative shoaling preferences in this species. This learning component of the choice need not be restricted to early developmental stages. (C) 2009 Elsevier B.V. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aleksandra
10.1016/j.anbehav.2020.10.008,rayyan-471509547,Honey bees adjust colour preferences in response to concurrent social information from conspecifics and heterospecifics,2020,12,NA,ANIMAL BEHAVIOUR,0003-3472,170,NA,219-228,"Romero-Gonzalez, Jose E. and Solvi, Cwyn and Chittka, Lars",NA,NA,NA,NA,"y Bees efficiently learn asocial and social cues to optimize foraging from fluctuating floral resources. However, it remains unclear how bees respond to divergent sources of social information, and whether such social cues might modify bees' natural preferences for nonsocial cues (e.g. flower colour), hence affecting foraging decisions. Here, we investigated honey bees', Apis mellifera, inspection and choices of unfamiliar flowers based on both natural colour preferences and simultaneous foraging information from conspecifics and heterospecifics. Individual honey bees' preferences for flowers were recorded when the reward levels of a learned flower type had declined and novel-coloured flowers were available where they would find either no social information or one conspecific and one heterospecific bumble bee, Bombus terrestris, each foraging from a different coloured flower (magenta or yellow). Honey bees showed a natural preference for magenta flowers. They modified their inspection of both types of flowers in response to conspecific and heterospecific social information. The presence of a conspecific demonstrator on the less-preferred yellow flower increased honey bees' inspection of yellow flowers and the likelihood of foraging on them, thus outweighing the original preference for magenta flowers. The presence of a heterospecific on a magenta flower increased honey bees' inspection of magenta flowers, but this effect was not observed when bumble bees fed on yellow flowers. Our results indicate that flower colour preferences of honey bees are rapidly adjusted in response to both conspecific and heterospecific presence, in different ways, with a preference for conspecific information possibly favouring the transmission of adaptive foraging information within species. (C) 2020 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aleksandra
10.1007/s00265-023-03312-y,rayyan-471521427,Juvenile vibratory experience affects adult mate preferences in a wolf spider,2023,NA,NA,Behavioral Ecology and Sociobiology,NA,77,4,NA,"Stoffer, Brent and Uetz, George W.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152562844&doi=10.1007%2Fs00265-023-03312-y&partnerID=40&md5=0bed3e04a5f7ac7827af16f82d0e57ae,NA,NA,NA,"Abstract: While members of the choosier sex often prefer courting mates with bright, large, or loud phenotypes, social experience can result in variation in mate preferences. Fewer studies, though, have investigated how multiple social parameters might interact to affect such preferences. In the brush-legged wolf spider, Schizocosa ocreata, asynchrony of maturation between sexes provides a time period in which females might be exposed to male courtship prior to making a mating decision. We tested whether adult females demonstrated plasticity in their preferences for vibratory signal amplitude after experience with vibratory playback during their penultimate stage. Penultimate instar females were presented unimodal vibratory courtship signals via piezoelectric disc benders, manipulating the perceived encounter rate (every other day or once per day), the number of males (one or two), and/or the vibratory amplitude (low or high). As adults, each female was presented vibratory playback of a low- or high-amplitude courtship signal in both no-choice and two-choice designs. In no-choice trials, previous experience with different amplitude signals significantly affected adult preferences, while other social parameters did not. Specifically, female S. ocreata preferred high-amplitude signals to low-amplitude signals if previously exposed to high-amplitude signals, while those previously exposed to low-amplitude signals preferred low-amplitude signals. In two-choice trials, however, females preferred high-amplitude signals regardless of their previous social experience, suggesting that innate preferences for high-amplitude signals might outweigh any learned preferences in some contexts. Results from this study complement previous social experience studies in S. ocreata, by clearly demonstrating a second sensory modality through which social learning can occur. Significance statement: Social experience affects subsequent mate preferences in a variety of taxa, but in many instances, single parameters are examined at a time. Furthermore, in species that use multimodal communication, there remain questions about whether a single sensory modality is sufficient to elicit such plasticity. In this study, we manipulated multiple parameters using vibratory playback to examine whether social experience during the brush-legged wolf spider’s juvenile stage affected preferences for low- and high-amplitude signals as an adult. Ultimately, only the amplitude of the male’s signals that they were exposed to as a juvenile impacted adult mate preference—not the number of perceived males or how often they encountered the males. These results, along with previous studies, demonstrate that S. ocreata is capable of plasticity in response to social cues in multiple modalities. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0,courtship; encounter rate; mate choice; maturation; phenotypic plasticity; preference behavior; s...,NA,NA,Aleksandra
10.1016/j.beproc.2016.09.012,rayyan-471521632,You know what? I'm happy. Cognitive bias is not related to personality but is induced by pair-housing in canaries (Serinus canaria),2017,NA,NA,Behavioural Processes,NA,134,NA,70 - 77,"Lalot, Mathilde and Ung, Davy and Péron, Franck and D\'Ettorre, Patrizia and Bovet, Dalila",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001125070&doi=10.1016%2Fj.beproc.2016.09.012&partnerID=40&md5=b69525108f97bbdfe0e0ab74eaf8cec7,NA,NA,NA,"Recent studies suggest that cognitive bias could constitute a novel and valid measure of animal welfare. Although interest for a link between personality and cognition is growing, no study to date investigated whether a cognitive bias might be related to the personality of the individuals. We trained 43 domestic canaries (Serinus canaria) to discriminate between two sides of a test cage, each side being associated with a different value (attractive or aversive food in a dish). During the test phase, the dish was placed at intermediate locations, representing ambiguous information. Results show evidence of an “optimistic” bias (flying faster to the dish at the ambiguous location) in birds housed in pairs, compared to birds housed singly, suggesting an influence of social context (living conditions) on canaries’ emotions when tested individually. We also studied six traits of individuals’ personality and found that aggressiveness, neophobia, one sociability index and obstinacy were repeatable across social context and/or day-light schedule, whereas the other sociability index, boldness and locomotion were not. No correlation between the birds’ optimism and any of their personality traits was found, suggesting that cognitive bias may be a matter of social context rather than of individual personality. © 2016 Elsevier B.V. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 24,aggression; animal welfare; behavioral ecology; cognition; domestic species; individual variation...;Animal; Male; Personality,NA,NA,Aleksandra
10.1016/j.jfma.2013.12.004,rayyan-471507626,Ischemic stroke risk in a southeastern Chinese population: Insights from 5-lipoxygenase activating protein and phosphodiesterase 4D single-nucleotide polymorphisms,2015,5,NA,JOURNAL OF THE FORMOSAN MEDICAL ASSOCIATION,0929-6646,114,5,422-429,"Shao, Minjie and Yi, Xingyang and Chi, Lifen and Lin, Jing and Zhou, Qiang and Huang, Ruyue",NA,NA,NA,NA,"Background/Purpose: Through a genome-wide linkage scan, an Icelandic genetic research group identified two new genes associated with ischemic stroke: the 5-lipoxygenase activating protein (ALOX5AP) gene and the phosphodiesterase 4D (PDE4D) gene. Because they regulate arterial inflammation and are closely related to atherosclerosis and plaque instability, these two mutated genes have become a research hotspot. The purpose of this study was to investigate the association between the risk of ischemic stroke and single-nucleotide polymorphisms (SNPs) in the ALOX5AP and PDE4D genes in a southeastern Chinese population. Methods: A total of 459 patients with stroke and 462 control individuals were recruited in the study. Four ALOX5AP SNPs (SG13S32, SG13S42, SG13S89, and SG13S114), and three PDE4D SNPs (SNP83, SNP87, and SNP45) were studied. SNP genotypes were determined by polymerase chain reaction amplification followed by allele-specific primer extension, with detection by matrix-assisted laser desorption/ionization time-of-flight. Data were coded and entered in SPSS Windows (version 16.0). Odds ratios and 95\% confidence intervals were calculated using multivariate logistic regression analysis. Generalized multifactor dimensionality reduction (GMDR) analysis was applied to detect gene-gene interactions. Results: No statistically significant differences were found in the SNP genotype frequencies between cases and controls for the seven SNPs studied. GMDR analysis revealed no evidence of interactions between these seven polymorphic sites and an increased stroke risk. In addition, no association between different stroke types and the control group was detected. Results showed that only the ALOX5AP gene, and specifically the rs9551963 and rs4769060 genotypes, exhibited significantly different distributions between the stroke and control groups in female participants. Conclusion: No association was found between SNPs of ALOX5AP or PDE4D and the risk of overall ischemic stroke in a southeastern Chinese population. Interactions between these two genes were not risk factors for cerebral infarction. In atherothrombotic and small-artery disease subtypes, none of the seven SNPs was associated with any stroke risk; however, the ALOX5AP gene might be related to ischemic stroke incidence in females. Copyright (C) 2014, Elsevier Taiwan LLC \& Formosan Medical Association. All rights reserved. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aleksandra
10.1002/ps.3269,rayyan-471507578,Acaricidal activities of Santolina africana and Hertia cheirifolia essential oils against the two-spotted spider mite (Tetranychus urticae),2012,7,NA,PEST MANAGEMENT SCIENCE,1526-498X,68,7,1069-1076,"Attia, Sabrine and Grissa, Kaouthar L. and Mailleux, Anne C. and Heuskin, Stephanie and Lognay, Georges and Hance, Thierry",NA,NA,NA,NA,"BACKGROUND: Many plant essential oils show a broad spectrum of activity against pests. This study investigated the effects of two essential oils on Tetranychus urticae, one of the most serious pests in the world. RESULTS: The chemical composition of the two oils was characterised by GC-MS. The most abundant component in the Santolina africana (Jord. \& Fourr) oil was terpinen-4-ol (54.96\%), while thymol (61\%) was prevalent in the Hertia cheirifolia (L.) oil. Mortality and fecundity were measured upon treatment with oil concentrations ranging from 0.07 to 6.75 mg L-1 with a Potter spray tower. Mite mortality increased with oil concentration, with LC50 values of 2.35 mg L-1 for S. africana and 3.43 mg L-1 for H. cheirifolia respectively. For both oils, a reduction in fecundity was observed at concentrations of 0.07, 0.09 and 0.29 mg L-1. Artificial blends of constituents of oils were also prepared and tested with individual constituents missing from the mixture. The results showed that the presence of all constituents was necessary to equal the toxicity of the two natural oils. CONCLUSION: S. africana and H. cheirifolia oils can provide valuable acaricide activity with significantly lower LC50 values. Thus, these oils cause important mortality and reduce the number of eggs laid by females. Copyright (c) 2012 Society of Chemical Industry | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aleksandra
10.1093/beheco/araa064,rayyan-471521499,A meta-analysis of factors influencing the strength of mate-choice copying in animals,2020,NA,NA,Behavioral Ecology,NA,31,6,1279 - 1290,"Davies, Alice D. and Lewis, Zenobia J. and Dougherty, Liam R.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097593129&doi=10.1093%2Fbeheco%2Faraa064&partnerID=40&md5=e64f7daa931efeb8b101aaf8de8b10e8,NA,NA,NA,"Mate-choice copying is a form of social learning in which an individual's choice of mate is influenced by the apparent choices of other individuals of the same sex and has been observed in more than 20 species across a broad taxonomic range. Though fitness benefits of copying have proven difficult to measure, theory suggests that copying should not be beneficial for all species or contexts. However, the factors influencing the evolution and expression of copying have proven difficult to resolve. We systematically searched the literature for studies of mate-choice copying in nonhuman animals and, then, performed a phylogenetically controlled meta-analysis to explore which factors influence the expression of copying across species. Across 58 published studies in 23 species, we find strong evidence that animals copy the mate choice of others. The strength of copying was significantly influenced by taxonomic group; however, sample size limitations mean it is difficult to draw firm conclusions regarding copying in mammals and arthropods. The strength of copying was also influenced by experimental design: copying was stronger when choosers were tested before and after witnessing a conspecific's mate choice compared to when choosers with social information were compared to choosers without. Importantly, we did not detect any difference in the strength of copying between males and females or in relation to the rate of multiple mating. Our search also highlights that more empirical work is needed to investigate copying in a broader range of species, especially those with differing mating systems and levels of reproductive investment. © 2020 The Author(s) 2020. Published by Oxford University Press on behalf of the International Society for Behavioral Ecology. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 37; All Open Access; Bronze Open Access,Arthropoda; Mammalia,NA,NA,Aleksandra
10.1046/j.1439-0310.2003.00876.x,rayyan-471509393,Amarillo fish (Girardinichthys multiradiatus) use visual landmarks to orient in space,2003,4,NA,ETHOLOGY,0179-1613,109,4,341-350,"de Perera, TB and Garcia, CM",NA,NA,NA,NA,"Fish responsiveness to visual stimuli has been studied extensively in contexts such as female mate choice, predator inspection and schooling, yet surprisingly little work has been conducted on visual orientation in space in fish. Here we report on an experiment designed to test whether Amarillo fish can learn to find a goal within a maze more effectively in the presence of local visual landmarks than otherwise. We found that: (a) Amarillo fish can use landmarks to locate a goal, (b) there was no observed difference in the ability to use visual landmarks between two populations and (c) overall navigational performance differed between two populations of Amarillo fish: individuals from a permanently turbid eutrophic pond performed better than those from a pond with clear waters. We hypothesize that fish that inhabit clear waters possess poorer navigational capabilities than fish from turbid waters because they normally rely on goal-oriented behaviour, which requires neither egocentric nor environmental clues to navigate. This paper adds to the literature on the links between habitat characteristics and population differences in performance. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Aleksandra
10.1006/jtbi.1995.0097,rayyan-471522079,Delayed breeding and the evolution of mate copying in lekking species,1995,NA,NA,Journal of Theoretical Biology,NA,174,3,261 - 267,"Dugatkina, Lee Alan and HöGlund Rauno, Jacob",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028989756&doi=10.1006%2Fjtbi.1995.0097&partnerID=40&md5=d1ff851b52ab9905cab7b6c3aaa984b2,NA,NA,NA,"Recent experimental evidence indicates that females may copy the mate choice of others. Here, we present a model for the evolution of mate copying strategies in lekking species. In the model, all females (copiers and non-copiers) assess male quality, but a copier's assessment of a male's quality increases after males have mated with other females. The model demonstrates that mate copying is favored when breeding late in the season has a relatively high cost. We hope that our results will spur empirical work quantifying the time constraints associated with breeding; thus allowing more direct tests of the model's predictions. © 1995 Academic Press. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 22,delayed breeding; lekking; mate choice; mate copying; breeding; female; male; model; season; species,NA,NA,Aleksandra
10.16719/j.cnki.1671-6981.20210424,rayyan-471521475,Love the Love of Other Men: Male’s Mate-Choice Copying under the Activation of Mating Motives; 君子不夺人所好？择偶动机启动下的男性择偶复制,2021,NA,NA,Journal of Psychological Science,NA,44,4,940 - 946,"Chen, Yunyun and Wang, Yuying and Guo, Sen and Zhang, Yajing and Yan, Bihua",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105019808805&doi=10.16719%2Fj.cnki.1671-6981.20210424&partnerID=40&md5=7d9f7061aeb3dffa54e2beac5168192a,NA,NA,NA,"A lot of studies find that females, including non-human females, do not select male partners independently. This phenomenon is termed as mate-choice copying. Mate-choice copying refers to the phenomenon that the probability of a target partner being chosen or rejected is influenced by the attitudes of other persons of the same sex. Therefore, mate-choice copying is considered to be a non-independent form of mate selection strategy, which is affected by the additional information provided by individuals of the same sex in the process of sexual selection. This method is useful to reduce the loss caused by poor mate selection when information is limited, and it can also save a lot of time and energy during mate selection. However, previous studies disagree about whether males’ mate-choice copying would occur. Mating motive is a psychological ideology, in which an individual wants to establish an intimate relationship with the partner of the opposite sex. The activation of mating motive can change people's behavioral decisions. For example, when males’ mating motives are activated, they will show more competitive behaviors, lower risk aversion behaviors, and more risk-taking behaviors. At the same time, the activation of mating motives also strengthens males’ attentional biases to highly attractive females’ faces. Therefore, the present study mainly focused on the influence of mating motive and the levels of facial attraction of a potential partner on the occurrence of mate-choice copying of males. Experiment 1 aimed to investigate whether the mating motives were activated or not would have different influences on the mate-choice copying between different sexes. Experiment 2 was designed to explore the effects of the different levels of female facial attraction and activation of mating motive on males’ mate-choice copying. The results show as follows: (1) Females’ mate-choices are usually influenced by the attitudes of others from the same sex group, regardless whether their mating motives are activated. However, males’ mate-choices are often independent of other males’ choices when their mating motives are not activated. (2) When mating motives are activated, males’ mate-choice is more susceptible to the influence of other male’s attitudes. They will choose the female selected by other males, and reject the female rejected by other males. However, this influence of other males’ attitudes in such case on males’ mate-choices is limited to the situation when facial attraction of female is in low and middle level. When the potential spouse or girlfriend’s facial attraction is in high level, even though males’ mating motives are activated, they are still attracted by the highly attractive female regardless of other males’ attitudes. Our results provide a new explanation for the disputes about the differences of mate-choice copying between different genders. In detail, there is mate-choice copying with females’ mate-choices for the needs of rapid decision and risk reduction of sexual selection. However, males’ mate-choice copying is usually dependent on complicated factors. The effects of mating motive activation on male’s and female’s mate-choice copying, and the modulating effect of females’ facial attraction on males’ mate-choice copying were discussed. © 2021 Chinese Psycholocial Society. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0,NA,NA,NA,Aleksandra
10.1111/j.1420-9101.2008.01568.x,rayyan-471521906,Sexual imprinting on continuous variation: Do female zebra finches prefer or avoid unfamiliar sons of their foster parents?,2008,NA,NA,Journal of Evolutionary Biology,NA,21,5,1274 - 1280,"Schielzeth, Holger and Burger, Claudia and Bolund, Elisabeth and Forstmeier, Wolfgang",https://www.scopus.com/inward/record.uri?eid=2-s2.0-49549088311&doi=10.1111%2Fj.1420-9101.2008.01568.x&partnerID=40&md5=f96aac8bf3c70e3b8bf4cdd5b25b74ec,NA,NA,NA,"Sexual imprinting on discrete variation that serves the identification of species, morphs or sexes is well documented. By contrast, sexual imprinting on continuous variation leading to individual differences in mating preferences within a single species, morph and sex has been studied only once (in humans). We measured female preferences in a captive population of wild-type zebra finches. Individual cross-fostering ensured that all subjects grew up with unrelated foster parents and nest mates. Females from two cohorts (N = 113) were given a simultaneous choice between (two or four) unfamiliar males, one of which was a genetic son of their foster parents (SFP). We found no significant overall preference for the SFP (combined effect size d = 0.14 ± 0.15). Additionally, we tested if foster parent traits could potentially explain between-female variation in preferences. However, neither the effectiveness of cooperation between the parents nor male contribution to parental care affected female preferences for the son of the foster father. We conclude that at least in zebra finches sexual imprinting is not a major source of between-individual variation in mating preferences. © 2008 The Authors. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 27; All Open Access; Bronze Open Access,captive population; female behavior; imprinting; inbreeding avoidance; individual variation; kin ...;Animal; Paternal Behavior; Phenotype; Taeniopygia guttata,NA,NA,Aleksandra
