doi,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,keywords,pubmed_id,pmc_id,screener
10.1098/rspb.2006.3707,rayyan-471507767,"Opsin gene duplication and diversification in the guppy, a model for sexual selection",2007,1,NA,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,274,1606,33-42,"Hoffmann, Margarete and Tripathi, Namita and Henz, Stefan R. and Lindholm, Anna K. and Weigel, Detlef and Breden, Felix and Dreyer, Christine",NA,NA,NA,NA,"Identification of genes that control variation in adaptive characters is a prerequisite for understanding the processes that drive sexual and natural selection. Male coloration and female colour perception play important roles in mate choice in the guppy ( Poecilia reticulata), a model organism for studies of natural and sexual selection. We examined a potential source for the known variation in colour perception, by analysing genomic and complementary DNA sequences of genes that code for visual pigment proteins. We find high sequence variability, both within and between populations, and expanded copy number for long-wave sensitive ( LWS) opsin genes. Alleles with non-synonymous changes that suggest dissimilar spectral tuning properties occur in the same population and even in the same individual, and the high frequency of non-synonymous substitutions argues for diversifying selection acting on these proteins. Therefore, variability in tuning amino acids is partitioned within individuals and populations of the guppy, in contrast to variability for LWS at higher taxonomic levels in cichlids, a second model system for differentiation owing to sexual selection. Since opsin variability parallels the extreme male colour polymorphism within guppy populations, we suggest that mate choice has been a major factor driving the coevolution of opsins and male ornaments in this species. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1163/157075610X12610595764138,rayyan-471509486,Age-related changes of song traits in female European Starlings (Sturnus vulgaris),2010,NA,NA,ANIMAL BIOLOGY,1570-7555,60,1,43-59,"Pavlova, Denitza Z. and Pinxten, Rianne and Eens, Marcel",NA,NA,NA,NA,"In contrast to male bird song, female song complexity, learning and expression have received much less attention. Female European starlings can produce song of a comparable complexity as males and are also capable of adult vocal learning. Here we recorded song during 3 successive years and investigated variation in song traits (song complexity, song duration and song versatility) in relation to age in captive adult female starlings. We looked at whether individual song traits differ among different age classes (cross-sectional analyses) and whether they change over successive years (longitudinal analyses). Further we studied the repertoire turnover throughout the years, female song sharing in the first year of recording and whether different song traits consistently vary among females across the years. Overall, both cross-sectional and longitudinal analyses showed that repertoire size significantly declined with female age, suggesting that some constraints exist in adult females to maintain large repertoires. Song duration and song versatility appeared to be unrelated to age. Female starlings intensely modified their repertoire across the years by adding new/deleting old phrase types, suggesting a high plasticity as reported in males. Females showed a high variation (between 14\% and 83\%) in sharing their repertoire, with older females having higher song sharing rates. The individual differences in song complexity and performance were repeatable across the years, which may suggest that song in female starlings is a potential quality indicator trait. (C) Koninklijke Brill NV, Leiden, 2010. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1016/j.physbeh.2025.114950,rayyan-471521388,Enhanced behavioral assays in adult Zebrafish using an LED-based experimental tool,2025,NA,NA,Physiology and Behavior,NA,297,NA,NA,"Cho, Yuji and Kim, Jaeyoung and Kim, Suhyun",https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004882477&doi=10.1016%2Fj.physbeh.2025.114950&partnerID=40&md5=d72fda651bf3e9eeb7bc3546d0cc41e9,NA,NA,NA,"Animals, which serve as models in human behavior and neuroscience research, offer invaluable insights into the intricate systems that underpin our actions and cognitive processes. Among the diverse array of organisms utilized in such studies, zebrafish are particularly promising subjects for behavioral experimentation. Although various behavioral assays have been developed to analyze neurological abnormalities in adult zebrafish, including anxiety, fear responses, cognitive impairment, and social interaction deficits, these assays are limited by numerous factors, including the spatial constraints of traditional cage setups, variability in experimental techniques, and the impact of animal handling on behavioral outcomes. To address these limitations, we developed a screen-based behavioral tool featuring LED displays positioned on either side of the experimental enclosure. Subsequently, we conducted a series of behavioral analyses, including assessments of learning, social interaction, fear, and preference in adult zebrafish, using this cutting-edge behavioral apparatus. This new approach effectively alleviates spatial constraints by projecting stimuli onto a screen and standardizing the experimental conditions across multiple researchers. Moreover, the screen-based setup minimized experimenter interference within the testing environment, ensuring improved consistency and objectivity in data collection. By overcoming traditional constraints and simplifying experimental procedures, this innovative approach marks a new era in behavioral research, enabling deeper insight into the complex mechanisms of behavior and cognition. © 2025 The Authors | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0; All Open Access; Hybrid Gold Open Access,adult; animal experiment; anxiety; Article; behavior; behavioral outcome; cognition; cognitive de...;Animal; Fear; Female; Male; Social Interaction; Zebrafish,NA,NA,Santiago
10.1002/cne.20831,rayyan-471509298,Localized brain activation specific to auditory memory in a female songbird,2006,2,NA,JOURNAL OF COMPARATIVE NEUROLOGY,0021-9967,494,5,784-791,"Terpstra, NJ and Bolhuis, JJ and Riebel, K and van der Burg, JMM and den Boer-Visser, AM",NA,NA,NA,NA,"Song acquisition in songbird males is a prominent model system for the study of the brain mechanisms of memory. Male zebra finches (Taeniopygia guttata) learn their songs from an adult conspecific tutor early in life. Previous work has shown that exposure of males to their tutor song leads to increased expression of immediate early genes (IEGs) in the caudomedial nidopallium (NCM) and in the caudomedial mesopallium (CMM). In addition, IEG expression in the NCM correlates significantly with the strength of song learning. Interpretation of these findings is complicated, as males both learn the characteristics of tutor song and learn to produce a similar own song. Female zebra finches do not sing, but nevertheless they learn the characteristics of a song to which they were exposed when young, and form a preference for it. Here, adult zebra finch females reared with their fathers showed a significant preference for their father's song. Females that were later reexposed to their father's song showed significantly greater expression of Zenk, the protein product of the IEG ZENK, than controls that were exposed to a novel song, in the CMM, but not in the NCM or hippocampus. These results suggest that in female zebra finches the CMM may be (part of) the neural substrate for the representation of the memory of their father's song. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.3389/fphys.2022.876205,rayyan-471521453,Song Preference in Female and Juvenile Songbirds: Proximate and Ultimate Questions,2022,NA,NA,Frontiers in Physiology,NA,13,NA,NA,"Fujii, Tomoko G. and Coulter, Austin and Lawley, Koedi S. and Prather, Jonathan F. and Okanoya, Kazuo",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128946264&doi=10.3389%2Ffphys.2022.876205&partnerID=40&md5=5c819a87dda405c3c50abdd17d59a95e,NA,NA,NA,"Birdsong has long been a subject of extensive research in the fields of ethology as well as neuroscience. Neural and behavioral mechanisms underlying song acquisition and production in male songbirds are particularly well studied, mainly because birdsong shares some important features with human speech such as critical dependence on vocal learning. However, birdsong, like human speech, primarily functions as communication signals. The mechanisms of song perception and recognition should also be investigated to attain a deeper understanding of the nature of complex vocal signals. Although relatively less attention has been paid to song receivers compared to signalers, recent studies on female songbirds have begun to reveal the neural basis of song preference. Moreover, there are other studies of song preference in juvenile birds which suggest possible functions of preference in social context including the sensory phase of song learning. Understanding the behavioral and neural mechanisms underlying the formation, maintenance, expression, and alteration of such song preference in birds will potentially give insight into the mechanisms of speech communication in humans. To pursue this line of research, however, it is necessary to understand current methodological challenges in defining and measuring song preference. In addition, consideration of ultimate questions can also be important for laboratory researchers in designing experiments and interpreting results. Here we summarize the current understanding of song preference in female and juvenile songbirds in the context of Tinbergen’s four questions, incorporating results ranging from ethological field research to the latest neuroscience findings. We also discuss problems and remaining questions in this field and suggest some possible solutions and future directions. © © 2022 Fujii, Coulter, Lawley, Prather and Okanoya. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 10; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,adolescent; attention; chick; controlled study; ethology; female; field study; human; human exper...,NA,NA,Santiago
10.1002/ece3.2956,rayyan-471508948,Sex-dependent infection causes nonadditive effects on kissing bug fecundity,2017,5,NA,ECOLOGY AND EVOLUTION,2045-7758,7,10,3552-3557,"Botto-Mahan, Carezza and Campos, Veronica and Medel, Rodrigo",NA,NA,NA,NA,"The influence of parasites on host reproduction has been widely studied in natural and experimental conditions. Most studies, however, have evaluated the parasite impact on female hosts only, neglecting the contribution of males for host reproduction. This omission is unfortunate as sex-dependent infection may have important implications for host-parasite associations. Here, we evaluate for the first time the independent and nonindependent effects of gender infection on host reproductive success using the kissing bug Mepraia spinolai and the protozoan Trypanosoma cruzi as model system. We set up four crossing treatments including the following: (1) both genders infected, (2) both genders uninfected, (3) males infected-females uninfected, and (4) males uninfected- females infected, using fecundity measures as response variables. Interactive effects of infection between sexes were prevalent. Uninfected females produced more and heavier eggs when crossed with uninfected than infected males. Uninfected males, in turn, sired more eggs and nymphs when crossed with uninfected than infected females. Unexpectedly, infected males sired more nymphs when crossed with infected than uninfected females. These results can be explained by the effect of parasitism on host body size. As infection reduced size in both genders, infection on one sex only creates body size mismatches and mating constraints that are not present in pairs with the same infection status. Our results indicate the fitness impact of parasitism was contingent on the infection status of genders and mediated by body size. As the fecundity impact of parasitism cannot be estimated independently for each gender, inferences based only on female host infection run the risk of providing biased estimates of parasite-mediated impact on host reproduction. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1007/s00227-021-03838-7,rayyan-471509480,Lessons from the study of plant mating systems for exploring the causes and consequences of inbreeding in marine invertebrates,2021,2,NA,MARINE BIOLOGY,0025-3162,168,3,NA,"Olsen, Kevin C. and Ryan, Will H. and Kosman, Ellen T. and Moscoso, Jose A. and Levitan, Don R. and Winn, Alice A.",NA,NA,NA,NA,"Many benthic marine invertebrates resemble plants in being modular and either sessile or sedentary, and by relying on an external vector to disperse their gametes. These shared features, along with recent evidence of inbreeding in these taxa, suggest that theory and practice bearing on the evolutionary costs and benefits of inbreeding for plants could advance our understanding of the ecology and evolution of invertebrate animals. We describe how the theory for the evolution of inbreeding and outbreeding could apply to benthic invertebrates, identify and compare techniques used to quantify inbreeding in plants and animals, translate relevant botanical concepts and empirical patterns to their zoological equivalents, and articulate predictions for how inbreeding might be associated with major axes of variation in sessile and sedentary marine invertebrates. The theory of inbreeding and outbreeding provides critical insight into major patterns of life-history variation in plants and holds similar promise as a complementary perspective on the evolution of reproductive traits, lifespan, ecological strategies, and dispersal in marine invertebrates. Extending what we have learned from plants to marine invertebrates promises to broaden the general study of mating systems. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1016/j.anbehav.2021.06.018,rayyan-471507898,Ionizing radiation alters male Acheta domesticus courtship songs that are critical for mating success,2021,8,NA,ANIMAL BEHAVIOUR,0003-3472,178,NA,209-216,"Fuciarelli, Tamara M. and Rollo, C. David",NA,NA,NA,NA,"The impact of ionizing radiation on overall ecosystem health has become a topic of great interest in recent years due to both several nuclear disasters as well as the growing concern over the normal operating waste associated with nuclear power sites. Here, we aimed to analyse how radiation impacts essential characteristics of invertebrate sexual communication including acoustic signalling and the subsequent impacts to mating success. Specifically, we looked at adult male crickets (Acheta domesticus) courtship songs, which are vital for this species' successful reproduction. We analysed the spectral and temporal patterns of nonirradiated and irradiated male songs (0-12 Gy at the fourth instar) as well as several mating parameters to determine possible impacts of song variation on male mating success. Results indicate alterations of several song parameters in irradiated males, with most variation occurring in low-frequency trills: peak and mean frequency, length of pulse and average entropy were significantly altered in doses 7 Gy and above. Mating success at these doses (7 Gy, 10 Gy, 12 Gy) was consequently significantly impacted, with other mating parameters being only significantly altered at the highest radiation doses. Declines in mating parameters were evident at lower doses but were not significant. Here we show that radiation exposure in early stages of development can result in detrimental impacts to vital components of male acoustic signalling, which may be a key or contributing factor to the evident reduction in the ability of males to mate successfully. These impacts are also vital in understanding the potential impact of radiation contamination sites where populations are being chronically exposed over many generations. Crown Copyright (C) 2021 Published by Elsevier Ltd on behalf of The Association for the Study of Animal Behaviour. All rights reserved. | WoS_01_JonesDuvalOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1146/annurev.ecolsys.38.091206.095745,rayyan-471509310,Spatiotemporal dimensions of visual signals in animal communication,2007,NA,NA,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1543-592X,38,NA,155-178,"Rosenthal, Gil G.",NA,NA,NA,NA,"Much of the information in visual signals is encoded in motion, form, and texture. Current knowledge about the mechanisms underlying visual communication is spread across diverse disciplines. Contemporary perspectives on the physics, psychology, and genetics of visual signal generation and perception can be synthesized into a conceptually integrative approach. Developmental mechanisms of pattern formation suggest that small changes in gene regulation or structure can result in major shifts in signal architecture. Animals in many species have been shown to attend to variation in higher-order stimulus properties. Preferences for these properties can be innately specified or learned, and may also show large shifts or reversals. Perceptual mechanisms, particularly visual attention, associated with spatiotemporal features are likely to be a major force in shaping the design of visual signals. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1037/ebs0000151,rayyan-471521524,Human Mate Copying as a Form of Nonindependent Mate Selection: Findings and Considerations,2020,NA,NA,Evolutionary Behavioral Sciences,NA,14,2,173 - 196,"Anderson, Ryan Corley and Surbey, Michele K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056489313&doi=10.1037%2Febs0000151&partnerID=40&md5=e30787899cd9a8e497480ad75687d68f,NA,NA,NA,"Mate copying, or mate-choice copying, refers to the heightened probability of choosing or preferring a prospective mate as a result of them having been previously chosen by another individual. First demonstrated in nonhuman species, increasing evidence suggests the phenomenon also occurs in humans. Mate copying may be considered a form of nonindependent mate choice, whereby individuals incorporate additional information supplied by conspecifics into the selective process. Such additional information would be especially advantageous to individuals (typically females) who face higher informational constraints in selecting mates, and who are subject to greater fitness costs in the process of selection or as a result of poor mate choice decisions. In nonhumans, mate copying occurs largely as a result of visual association, following a potential mate being observed in courtship with another opposite sex conspecific. In human beings, who use many informational modalities, including visual, verbal, social, and deductive reasoning, mate copying may be based on a wider variety of cues and factors. This article reviews the evidence for human mate copying, beginning with that predating, yet foreshadowing, recognition of the phenomenon. As the evidence is somewhat equivocal and inconsistent, an attempt to comprehend how methodological or other factors may increase, attenuate, or modulate the probability of human mate copying or its detection is undertaken. In particular, the additional roles of nonvisual or inferred information, such as a potential mate’s current availability, willingness to commit, their friendships with opposite sex peers, a former partner’s characteristics, the valence of information provided about a potential mate, expected duration of a relationship, and a rater’s level of experience in mate selection are considered. © 2018 American Psychological Association | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 18,NA,NA,NA,Santiago
10.1007/s00265-024-03436-9,rayyan-471509067,Little evidence for color- or size-based mating preferences by male strawberry poison frogs (Oophaga pumilio),2024,2,NA,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,78,2,NA,"Lehman, Mik R. and Gonzalez-Santoro, Marco and Richards-Zawacki, Corinne L.",NA,NA,NA,NA,"While there are many studies documenting female mating preferences across taxa, male mate choice remains relatively understudied. Male mate choice often develops when there is variation in female quality and thus the fitness benefits of mating with particular females. Specifically, males tend to prefer females with traits that confer direct fitness benefits such as large body size, which may be linked with high fecundity. Prior work has shown that females of the strawberry poison frog, Oophaga pumilio, prefer males bearing certain coloration (most often the female's own color), and that this preference can be learned through maternal imprinting. Females have been shown to prefer larger males as well. Here we test whether similar mate preferences for color and size exist in males of this species using two-way choice tests on captive bred male O. pumilio. In each test focal males were placed in an arena with two stimulus females: either both of the same size but differing in color, or both of the same color but differing in size. We found only weak evidence for behavioral biases toward particular colors and no evidence for biases toward larger females, suggesting that males of O. pumilio do not predictably choose mates based on these female traits. Despite several aspects of their natural history that suggest males have reasons to be choosy, our findings suggest that the cost of mate rejection may outweigh any fitness benefits derived from being selective of mates. Studies of additional populations, ideally conducted on wild individuals, are needed to better understand the range of conditions under which males may exhibit mate choice and the types of traits on which they base these choices. Significance statement To fully understand the fitness landscapes and evolutionary trajectories that result from sexual selection, we need to understand when and how the mate preferences of the two sexes act and interact. While female mate choice has been widely studied, male mate choice remains poorly understood. To help bridge this gap, we studied male mate preferences in the strawberry poison frog Oophaga pumilio, a small brightly colored frog for which female preferences for male color and size have been well-documented. We found no evidence that male O. pumilio exhibit mate preferences based on female size and little evidence for male mate preferences based on female color. This is surprising given that larger females are often more fecund, male O. pumilio are known to exhibit color-based behavioral biases in the context of male-male competition, and both sexes provide parental care. | WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",NA,NA,NA,NA,Santiago
10.1016/S0065-3454(08)00005-3,rayyan-471521908,Chapter 5 Insights for Behavioral Ecology from Behavioral Syndromes,2008,NA,NA,Advances in the Study of Behavior,NA,38,NA,227 - 281,"Sih, Andrew and Bell, Alison Marie",https://www.scopus.com/inward/record.uri?eid=2-s2.0-48849116260&doi=10.1016%2FS0065-3454%2808%2900005-3&partnerID=40&md5=2b3168575fc8d6acd71ac0728fd2ca3b,NA,NA,NA,"After placing the study of behavioral syndromes into historical perspective and clarifying some misconceptions about the term, the aim of this chapter is to illustrate some of the important questions that come into focus when viewing animal behavior through """"behavioral syndromes lenses."""" In general, we see two particularly exciting research directions. One of these focuses on trying to understand variation in behavioral syndromes. The other applies the behavioral syndromes approach to topics of interest to behavioral ecologists that have not historically focused on individual variation: For any given behavior, do individuals behave consistently differently from each other? If so, are those differences correlated across contexts? The next major task in studies of behavioral syndromes themselves is to quantify and explain the patterns of variation in behavioral syndromes. As a first step, for example, we would like to know which behaviors tend to occur in clusters and which tend to be independent? When do correlations break down over ontogenetic and evolutionary time? Then, the challenge is to explain those patterns from both a proximate and ultimate perspective- how does selection act on differences in the lability of proximate mechanisms to produce variable correlations? At the same time, we expect that the next major wave of studies on behavioral syndromes will apply these ideas to understand topics of interest to behavioral ecologists, things like mate choice, cooperation, and group living. We described several relatively understudied axes of behavioral variation, for example environmental and social sensitivity, learning, choosiness, cooperativeness, etc, all of which could offer new insights into long-standing questions. Along the way, we highlighted other priorities for research such as consideration of nonbehavioral traits such as physiology and morphology as part of an integrated phenotype and the inclusion of conceptual (e.g., dynamic programming, network theory, and path analysis) and empirical (e.g., genomics) tools. © 2008 Elsevier Inc. All rights reserved. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 458; All Open Access; Green Accepted Open Access; Green Open Access,NA,NA,NA,Santiago
10.1006/anbe.1998.0988,rayyan-471522047,"Cultural influences on female mate choice: An experimental test in cowbirds, Molothrus ater",1999,NA,NA,Animal Behaviour,NA,57,2,421 - 426,"Freeberg, Todd M. and Duncan, Shan D. and Kast, Tracey L. and Enstrom, David A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033082298&doi=10.1006%2Fanbe.1998.0988&partnerID=40&md5=d6a1dce1ea65566534958d5171c071a9,NA,NA,NA,"Previous studies of brown-headed cowbirds, Molothrus ater, have shown that social learning and cultural transmission can influence coUrtShip and mating patterns. These earlier studies did not test whether cultural background influenced mate choice in females and therefore whether culture could potentially play a role in sexual selection in this species; as has been suggested by recent theory. Here, we tested whether culture influences female mate choice in brown-headed cowbirds. Female cowbirds from a South Dakota population wet, housed with adult cowbirds from the same South Dakota population or with adult cowbirds from a behaviourally distinct population from Indiana. We tested the mating preferences of females of the South Dakota culture and females of the Indiana culture in sequential mate-choice trials with males, controlling for intrasexual interactions. The males were South Dakota cowbirds that had also been housed either in the South Dakota culture or in the Indiana culture. Females showed mating preferences for males from their own culture. These results suggest that mate choice in female cowbirds can be influenced by cultural background. We briefly discuss the effect that culture may have on sexual selection and on the evolution of female mating preferences. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 62,mate choice; mating behavior; Molothrus ater,NA,NA,Santiago
10.1037/a0015474,rayyan-471521872,"Microbes, Mating, and Morality: Individual Differences in Three Functional Domains of Disgust",2009,NA,NA,Journal of Personality and Social Psychology,NA,97,1,103 - 122,"Tybur, Joshua M. and Lieberman, Debra L. and Griskevicius, Vladas",https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650389269&doi=10.1037%2Fa0015474&partnerID=40&md5=084dcd8e2db74e37dfd84fa6e24abac4,NA,NA,NA,"What is the function of disgust? Whereas traditional models have suggested that disgust serves to protect the self or neutralize reminders of our animal nature, an evolutionary perspective suggests that disgust functions to solve 3 qualitatively different adaptive problems related to pathogen avoidance, mate choice, and social interaction. The authors investigated this 3-domain model of disgust across 4 studies and examined how sensitivity to these functional domains relates to individual differences in other psychological constructs. Consistent with their predictions, factor analyses demonstrated that disgust sensitivity partitions into domains related to pathogens, sexuality, and morality. Further, sensitivity to the 3 domains showed predictable differentiation based on sex, perceived vulnerability to disease, psychopathic tendencies, and Big 5 personality traits. In exploring these 3 domains of disgust, the authors introduce a new measure of disgust sensitivity. Appreciation of the functional heterogeneity of disgust has important implications for research on individual differences in disgust sensitivity, emotion, clinical impairments, and neuroscience. © 2009 American Psychological Association. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 913,adolescent; adult; article; avoidance behavior; emotion; evolution; female; human; individuality;...;Psychological; Morals; Personality Inventory; Psychometrics; Sex Characteristics; Sexual Behavior...,NA,NA,Santiago
10.1016/j.anbehav.2024.01.026,rayyan-471521410,Social reinforcement guides operant behaviour and auditory learning in a songbird,2024,NA,NA,Animal Behaviour,NA,210,NA,127 - 137,"Macêdo-Lima, Matheus and Fernández-Vargas, Marcela and Remage-Healey, Luke",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186068899&doi=10.1016%2Fj.anbehav.2024.01.026&partnerID=40&md5=9a42edcc09a5b670aca88a6574da49e6,NA,NA,NA,"Motivation to seek social interactions is inherent to all social species. For instance, even with risk of disease transmission in a recent pandemic, humans sought out frequent in-person social interactions. In other social animals, socialization can be prioritized even over water or food consumption. Zebra finches, Taeniopygia guttata, are highly gregarious songbirds widely used in behavioural and physiological research. Songbirds, like humans, are vocal learners during development, which rely on intense auditory learning. Aside from supporting song learning, auditory learning further supports individual identification, mate choice and outcome associations in songbirds. To study auditory learning in a laboratory setting, studies often employ operant paradigms with food restriction and reinforcement and require complete social isolation, which can result in stress and other unintended physiological consequences for social species. Thus, in this work, we designed an operant behavioural method leveraging the sociality of zebra finches for goal-directed behaviours. Our approach relies on visual social reinforcement, without depriving the animals of food or social contact. Using this task, we found that visual social reinforcement was a strong motivational drive for operant behaviour. Motivation was sensitive to familiarity towards the stimulus animal and higher when engaging with a familiar versus a novel individual. We further show that this tool can be used to assess auditory discrimination learning using either songs or synthetic pure tones as stimuli. As birds gained experience in the task, they developed a strategy to maximize reward acquisition in spite of receiving more punishment, i.e. liberal response bias. Our operant paradigm provides an alternative to tasks using food reinforcement and could be applied to a variety of highly social species, such as rodents and nonhuman primates. © 2024 The Association for the Study of Animal Behaviour | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 0; All Open Access; Green Accepted Open Access; Green Open Access,behavioral response; disease transmission; learning; mate choice; songbird,NA,NA,Santiago
10.1038/s41587-023-01898-2,rayyan-471521420,Advancing artificial intelligence to help feed the world,2023,NA,NA,Nature Biotechnology,NA,41,9,1188 - 1189,"Hayes, Ben J. and Chen, Chensong and Powell, Owen M. and Dinglasan, Eric G. and Villiers, Kira and Kemper, Kathryn E. and Hickey, Lee T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166224904&doi=10.1038%2Fs41587-023-01898-2&partnerID=40&md5=e4070aea4ac4aa2cd1ad1de5fdc52240,NA,NA,NA,NA | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv,Cited by: 22,animal welfare; artificial intelligence; attention network; breeding; comparative study; consumer...,NA,NA,Santiago
10.1006/anbe.1999.1402,rayyan-471522040,'Culture' in quail: Social influences on mate choices of female Coturnix japonica,2000,NA,NA,Animal Behaviour,NA,59,5,975 - 979,"White, David J. and Galef, Bennett G.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033836803&doi=10.1006%2Fanbe.1999.1402&partnerID=40&md5=b251af6cd0541a58bced257731bbc4e3,NA,NA,NA,"We have shown previously that after a focal female Japanese quail, Coturnix japonica, sees a conspecific male mating, the focal female's tendency to affiliate and to mate with that male is significantly increased. Here we describe two experiments demonstrating that a focal female quail that has seen a conspecific male mating subsequently shows an enhanced tendency to affiliate not only with that particular male, but also with other males that share his characteristics. The results have important implications for our understanding of the role of social learning in the evolution of male characteristics. (C) 2000 The Association for the Study of Animal Behaviour. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 100,behavioral ecology; learning; mate choice; social behavior; Animalia; Coturnix; Coturnix japonica...,NA,NA,Santiago
10.1503/cmaj.061367,rayyan-471521953,Are all the taken men good? An indirect examination of mate-choice copying in humans,2006,NA,NA,CMAJ. Canadian Medical Association Journal,NA,175,12,1573 - 1574,"Eva, Kevin W. and Wood, Timothy J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845629827&doi=10.1503%2Fcmaj.061367&partnerID=40&md5=1312a5ee55276dc15f55f17b1779e43f,NA,NA,NA,NA | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv; WoS_01_JonesDuvalOriginalRayyanFormatted.csv; WoS_03_DaviesEtAlOriginalRayyanFormatted.csv,Cited by: 50; All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,adult; article; controlled study; courtship; female; human; marriage; mate choice; polygamy; soci...,NA,NA,Santiago
10.1016/j.physbeh.2010.01.022,rayyan-471521835,Partner preference: Assessing the role of the female goat,2010,NA,NA,Physiology and Behavior,NA,99,5,587 - 591,"Margiasso, Mary E. and Longpre, Kristy M. and Katz, Larry S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950368398&doi=10.1016%2Fj.physbeh.2010.01.022&partnerID=40&md5=dbbee1f1869546beccabb3e662fd6c0d,NA,NA,NA,"For domestic ruminants, the male is thought to have the control over mate choice. The aim of this study was to assess the potential role the female goat plays in choosing a sexual partner. Approach frequency and proximity time to various social or sexual stimuli in a Y-maze apparatus were used as partner preference assessment parameters. Ovariectomized females were either induced into estrus (n=8) or induced into anestrus (n=8) and exposed to various goal stimuli - intact unfamiliar females (estrous and diestrous), intact males, and neutral (empty) in six separate trials. Total arm entries and time spent within one body length of the goal (proximity time - used to calculate preference scores) were recorded for subjects. With a male present, anestrous subjects had significantly more total arm entries than estrous subjects. Estrous subjects showed a significant preference for the male goal (M) versus the estrous female (ES), diestrous female (DS), and empty goals, respectively. Estrous subjects also showed a preference for the ES and DS goals when one goal was left empty. Anestrous subjects showed a preference for the goal containing ES, DS, and M compared to empty goals. They also showed a preference for ES vs. DS. The Y-maze is a tool that can be used to assess sexual and social partner preferences in female goats. The role the female plays in choosing a partner may be much greater than previously considered. © 2010 Elsevier Inc. | SCO_04_DaviesEtAlOriginalRayyanFormatted.csv",Cited by: 5,anestrus; animal behavior; animal experiment; article; controlled study; estrus; female; goat; ma...;Animal; Choice Behavior; Estradiol; Estrous Cycle; Female; Goats; Male; Maze Learning; Ovariectom...;Animal,NA,NA,Santiago
